id,query,context_query,task_type,label,gold,seriousness,intent_label,source,source_weight,group,source_relation,mapping_reason
public_train_anjia_6_347_191,不是你的问题,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Explanation,relation_or_keyword_practical
public_train_bianchengnidenayitian_1_934_541,不是，阿熠，你能不能让我省点心？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_xiaobieli_12_14410_8617,反正你走到哪儿,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_haoxiansheng_14_4372_2509,以后你就踏踏实实的，给我一个人当枪使,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_anjia_5_334_185,没问题，呵,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Acknowledgement,relation_base
public_train_jimaofeishangtian_2_6873_3825,这个前几年不是恢复高考吗,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Background,relation_base
public_train_zuimeideshiguang_7_21373_12527,我就死定了！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Conditional,relation_or_keyword_decision
public_train_sanshieryi_11_11411_6852,那当然了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_shaonianpai_17_12464_7492,啊对,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_dajiangdahe_13_1999_1133,我也只是在化工部的，资料室，看到过一些转载,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_xiaoshede_18_15540_9277,别生气啊,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_haoxiansheng_16_4403_2523,正常啊，,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_xiaoshede_11_15370_9196,就一直瞒下去,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Clarification Q,relation_clarification
public_train_shanhaiqing_17_12066_7247,好,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Acknowledgement,relation_base
public_train_ershibuhuo_14_3147_1752,那你怎么知道他知道的？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_zhiwomennuannuandexiaoshiguang_2_20889_12287,老师，我不想这样做,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_xiaoshede_18_15533_9270,你白痴啊你！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_qihun_1_10139_6012,尽力！好吧,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_dahaoshiguang_15_1517_961,跟我打声招呼有错吗？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_xueselangman_16_17302_10271,我的事让你费心了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Explanation,relation_or_keyword_practical
public_train_doutinghao_11_2478_1413,啊？这么多钱,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Clarification Q,relation_clarification
public_train_nihaojiushiguang_9_9345_5545,你看？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_bianchengnidenayitian_14_1099_661,让那些说你只会冷脸的，网友们看看，这恋爱的甜蜜，多生动啊,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,public_train,0.35,public_weak,Narration,keyword_relation
public_train_xinlianaishidai_13_16544_9772,就是上次你喝醉了酒,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Background,relation_base
public_train_xueselangman_19_17368_10334,那我问你你为什么不跟我说！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_humamaoba_4_5925_3368,我就当我自己这一片好心，被狗吃了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Explanation,relation_or_keyword_practical
public_train_bianchengnidenayitian_15_1132_688,对了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Alternation,relation_or_keyword_decision
public_train_yipuerzhu_8_18297_10836,他也不会让你骗呀,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Parallel,relation_or_keyword_decision
public_train_zhengfu_7_19772_11675,谁会拿自己的脑袋开玩笑呢！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_doutinghao_6_2867_1615,我哥也没说不管你,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Parallel,relation_or_keyword_decision
public_train_bianchengnidenayitian_10_968_564,我听着倒像是实话,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_xinlianaishidai_18_16707_9864,我们三个人在一起的时候,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_nihaojiushiguang_2_9154_5425,你还余周周，余周周的！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_haoxiansheng_16_4396_2516,说吧，怎么回事啊？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_qinaidereaide_17_10675_6391,冠军只有一个,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Explanation,relation_or_keyword_practical
public_train_dahaoshiguang_3_1713_1053,改天？你知道这个项链,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Clarification Q,relation_clarification
public_train_lamazhengzhuan_18_7800_4532,去展开另外一种生活,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_lamazhengzhuan_10_7520_4318,所以说你根本就不是，支持我去上班,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Alternation,relation_or_keyword_decision
public_train_jinhun_3_7336_4188,这有什么不好呢？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Continuation,short_question_keyword
public_train_lamazhengzhuan_4_7944_4625,让我生下这孩子,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,public_train,0.35,public_weak,Parallel,keyword_relation
public_train_xiaoshede_5_15717_9375,绝对值得,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_humamaoba_13_5628_3216,你怎么能讲出这样的话？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Elaboration,short_question_keyword
public_train_xinlianaishidai_16_16643_9806,又迟到又不懂事,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,light_trouble,light_trouble,light_trouble,low,生活小麻烦/即时处理,public_train,0.35,public_weak,Elaboration,keyword_light_trouble
public_train_renmindemingyi_11_11005_6580,我是怕这帮工人呐，干不出什么名堂来,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Continuation,relation_base
public_train_fumuaiqing_2_4128_2383,泡汤就泡汤吧,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Acknowledgement,relation_base
public_train_jiayounishizuibangde_6_6515_3644,也没经验,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Parallel,relation_or_keyword_decision
public_train_lamazhengzhuan_10_7538_4336,还理解,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_fumuaiqing_12_3993_2297,行，行行听你的,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Acknowledgement,relation_base
public_train_huijiadeyouhuo_14_5135_3043,干什么呀？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Clarification Q,relation_clarification
public_train_heyishengxiaomo_16_4724_2764,既然分手了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,public_train,0.35,public_weak,Alternation,keyword_relation
public_train_ershibuhuo_5_3456_1932,结果你还说我的缺点,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_ershibuhuo_15_3202_1798,一起对抗父母,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,public_train,0.35,public_weak,Explanation,keyword_relation
public_train_zhiwomendanchundexiaomeihao_14_20351_12065,可能他在忙呢吧,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_dahaoshiguang_15_1530_974,从现在开始，从我家搬出去知道吗？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Elaboration,short_question_keyword
public_train_nishiwodechengchibaolei_3_9573_5653,那说不定，就日久生情了呢！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_heyishengxiaomo_4_4891_2888,求你了，让我自由地享受我这大学生活吧,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_qihun_13_10250_6082,我没不支持你啊！时光,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_zhiwomendanchundexiaomeihao_16_20386_12078,也不对,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_bianchengnidenayitian_11_984_576,没变,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_sanshieryi_17_11591_6942,那何小光那单呢？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_xiaoshede_4_15670_9336,张老师你知道的,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Background,relation_base
public_train_lamazhengzhuan_2_7857_4581,妈，妈,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Continuation,relation_base
public_train_banshimitangbanshishang_15_593_351,知道什么？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_yiqitongguochuang_4_18623_11027,谁是下家啊？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Clarification Q,relation_clarification
public_train_huijiadeyouhuo_9_5507_3153,当然是真的了！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_humamaoba_19_5811_3302,我可不可以换你一句真话？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Continuation,relation_or_keyword_decision
public_train_dahaoshiguang_15_1509_953,麻烦先跟我打声招呼行不行啊？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Conditional,relation_or_keyword_decision
public_train_xinlianaishidai_18_16691_9848,其实你可以不用每次都送我回来,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_yijiarenzhiming_14_17647_10512,幼稚！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_xinlianaishidai_2_16766_9875,您现在就吃上了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_xiaoshede_13_15444_9228,也不完全是,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_xiaobieli_8_14763_8863,跟你妈没关系,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,public_train,0.35,public_weak,Parallel,keyword_relation
public_train_bianchengnidenayitian_16_1147_696,都是些没影的东西,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_ershibuhuo_15_3180_1776,其实我也有男朋友了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,public_train,0.35,public_weak,Explanation,keyword_relation
public_train_nishiwodeyan_1_9749_5749,东北人都是活雷锋,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_jiayounishizuibangde_7_6558_3669,就这事，我还真不敢告诉她,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Result,relation_or_keyword_practical
public_train_haoxiansheng_18_4440_2553,我不走！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_banshimitangbanshishang_1_445_280,搬出去啊，好吧,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Narration,relation_base
public_train_zhiwomennuannuandexiaoshiguang_14_20730_12214,婕儿，如果说一个男的，跟你确认了关系之后,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,public_train,0.35,public_weak,Answer / Question answer pair,keyword_relation
public_train_heyishengxiaomo_3_4872_2871,谁知道？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_qinaidereaide_17_10666_6382,你真的打算，签一个二队啊？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_xiaoshede_10_15313_9151,也都没什么进展,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_xiaohuanxi_13_14878_8915,你这现在还没下课呢吧,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Alternation,relation_or_keyword_decision
public_train_xueselangman_14_17238_10209,我咋没有呢，我国营的,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_sanshieryi_9_11825_7084,可能人生就是另一番样子了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Conditional,relation_or_keyword_decision
public_train_doutinghao_5_2834_1587,没错是我定的,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Acknowledgement,relation_base
public_train_jiayounishizuibangde_12_6197_3492,我自己也能去,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_nishiwodeyan_17_9912_5819,能原谅吗？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Q-elab / Follow-up question,relation_clarification
public_train_yujianwanglichuan_3_19398_11431,不要忘了我的第一次给了你,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Parallel,relation_or_keyword_decision
public_train_jimaofeishangtian_9_7013_3920,什么？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Clarification Q,relation_clarification
public_train_anjia_9_371_211,徐文昌别又我下套！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_xinlianaishidai_6_16941_10023,我在路边对付一口就得了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Narration,relation_base
public_train_sanshieryi_4_11691_6987,东凑西凑的把手头上这点钱，都买这个包了,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_nishiwodeyan_20_9982_5869,没咋的,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_jinhun_19_7279_4132,您还要跟我妈分居多长时间啊,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Clarification Q,relation_clarification
public_train_xinlianaishidai_4_16864_9950,我来看一个朋友,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,public_train,0.35,public_weak,Elaboration,keyword_relation
public_train_bianchengnidenayitian_9_1311_780,恋爱对象是队友,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,relationship_reading,relationship_reading,relationship_reading,high,关系理解/态度揣测,public_train,0.35,public_weak,Answer / Question answer pair,keyword_relation
public_train_zhiwomennuannuandexiaoshiguang_13_20704_12193,是,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_haoxiansheng_18_4434_2547,听得懂吗？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Elaboration,short_question_keyword
public_train_woshiyuhuanshui_7_14220_8503,他，他就可以搬到一个，女人家里边去住,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Narration,relation_base
public_train_nihaojiushiguang_18_9127_5398,坏消息,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_yipuerzhu_9_18344_10871,我去，那您够有魅力的呀，爸,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Elaboration,relation_base
public_train_yueguangbianzouqu_1_18773_11143,造了什么孽啊我！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_womendexinshidai_11_13414_8089,不是，不是因为这个,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Answer / Question answer pair,relation_or_keyword_practical
public_train_bianchengnidenayitian_17_1168_714,谢谢,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Acknowledgement,relation_base
public_train_yipuerzhu_8_18312_10851,你跟杨树现在，有什么进展吗？,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,clarification,clarification,clarification,high,澄清追问/解释依据,public_train,0.35,public_weak,Elaboration,short_question_keyword
public_train_jinhun_9_7456_4266,行了行了，别装了，我知道,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
public_train_qihun_2_10330_6114,我从来都不会下围棋！,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Parallel,relation_or_keyword_decision
public_train_xiaohuanxi_22_15124_9032,一定没问题,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,practical_help,practical_help,practical_help,medium,执行建议/行为调整,public_train,0.35,public_weak,Result,relation_or_keyword_practical
public_train_jinhun_19_7275_4128,我妈也不管我,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_qihun_10_10144_6014,老师，你别看它只是芸豆,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,decision_support,decision_support,decision_support,medium,选择支持/权衡判断,public_train,0.35,public_weak,Contrast,relation_or_keyword_decision
public_train_woshiyuhuanshui_12_13931_8370,很美,公开对话语料弱标注样本，标签由 discourse relation 与关键词规则映射得到。,open_discussion,open_discussion,open_discussion,low,开放观点/价值讨论,public_train,0.35,public_weak,Commentary,relation_base
